7990
650	1 24	1 27	1 25	1 28
651	1 24	1 27	1 28	1 31
652	1 24	1 27	1 11	1 14
653	1 24	1 27	1 14	1 17
654	1 24	1 27	1 20	1 23
655	1 24	1 27	1 23	1 26
656	1 24	1 27	1 26	1 29
657	1 24	1 27	1 29	1 32
658	1 24	1 27	1 9	1 12
659	1 24	1 27	1 12	1 15
660	1 24	1 27	1 15	1 18
661	1 24	1 27	1 18	1 21
662	1 24	1 27	1 21	1 30
663	1 24	1 27	1 30	1 33
664	1 24	1 27	1 31	1 34
665	1 24	1 27	1 55	1 58
666	1 24	1 27	1 58	1 61
667	1 24	1 27	1 32	1 35
668	1 24	1 27	1 53	1 56
669	1 24	1 27	1 59	1 62
670	1 24	1 27	1 51	1 54
671	1 24	1 27	1 54	1 57
672	1 24	1 27	1 57	1 60
673	1 24	1 27	1 60	1 63
674	1 24	1 27	1 63	1 66
675	1 24	1 27	1 66	1 69
676	1 24	1 27	1 67	1 70
677	1 24	1 27	1 1	1 62
678	1 24	1 27	1 71	1 2
679	1 24	1 27	1 69	1 72
680	1 24	1 27	1 72	1 3
681	1 25	1 28	1 7	1 10
682	1 25	1 28	1 10	1 13
683	1 25	1 28	1 16	1 19
684	1 25	1 28	1 19	1 22
685	1 25	1 28	1 22	1 2
686	1 25	1 28	1 9	1 12
687	1 25	1 28	1 12	1 15
688	1 25	1 28	1 15	1 18
689	1 25	1 28	1 18	1 21
690	1 25	1 28	1 21	1 24
691	1 25	1 28	1 24	1 27
692	1 25	1 28	1 30	1 33
693	1 25	1 28	1 11	1 14
694	1 25	1 28	1 14	1 17
695	1 25	1 28	1 17	1 20
696	1 25	1 28	1 20	1 23
697	1 25	1 28	1 23	1 26
698	1 25	1 28	1 26	1 29
699	1 25	1 28	1 29	1 32
700	1 25	1 28	1 31	1 34
701	1 25	1 28	1 37	1 40
702	1 25	1 28	1 49	1 52
703	1 25	1 28	1 55	1 58
704	1 25	1 28	1 36	1 39
705	1 25	1 28	1 42	1 45
706	1 25	1 28	1 51	1 54
707	1 25	1 28	1 54	1 57
708	1 25	1 28	1 57	1 60
709	1 25	1 28	1 50	1 53
710	1 25	1 28	1 53	1 56
711	1 25	1 28	1 62	1 65
712	1 25	1 28	1 67	1 70
713	1 25	1 28	1 70	1 1
714	1 25	1 28	1 1	1 63
715	1 25	1 28	1 63	1 66
716	1 25	1 28	1 66	1 69
717	1 25	1 28	1 72	1 3
718	1 25	1 28	1 71	1 2
719	1 26	1 29	1 16	1 19
720	1 26	1 29	1 19	1 22
721	1 26	1 29	1 22	1 25
722	1 26	1 29	1 25	1 28
723	1 26	1 29	1 8	1 11
724	1 26	1 29	1 11	1 14
725	1 26	1 29	1 14	1 17
726	1 26	1 29	1 17	1 20
727	1 26	1 29	1 20	1 23
728	1 26	1 29	1 23	1 3
729	1 26	1 29	1 9	1 12
730	1 26	1 29	1 12	1 15
731	1 26	1 29	1 15	1 18
732	1 26	1 29	1 18	1 21
733	1 26	1 29	1 21	1 24
734	1 26	1 29	1 24	1 27
735	1 26	1 29	1 27	1 30
736	1 26	1 29	1 31	1 34
737	1 26	1 29	1 55	1 58
738	1 26	1 29	1 50	1 53
739	1 26	1 29	1 53	1 56
740	1 26	1 29	1 56	1 59
741	1 26	1 29	1 51	1 54
742	1 26	1 29	1 54	1 57
743	1 26	1 29	1 57	1 60
744	1 26	1 29	1 63	1 66
745	1 26	1 29	1 66	1 69
746	1 26	1 29	1 67	1 70
747	1 26	1 29	1 1	1 62
748	1 26	1 29	1 69	1 72
749	1 26	1 29	1 72	1 3
750	1 27	1 30	1 22	1 25
751	1 27	1 30	1 28	1 31
752	1 27	1 30	1 23	1 26
753	1 27	1 30	1 26	1 29
754	1 27	1 30	1 21	1 24
755	1 27	1 30	1 24	1 31
756	1 27	1 30	1 31	1 34
757	1 27	1 30	1 35	1 38
758	1 27	1 30	1 47	1 50
759	1 27	1 30	1 50	1 53
760	1 27	1 30	1 51	1 54
761	1 27	1 30	1 54	1 57
762	1 27	1 30	1 55	1 58
763	1 27	1 30	1 2	1 63
764	1 28	1 31	1 10	1 13
765	1 28	1 31	1 16	1 19
766	1 28	1 31	1 19	1 22
767	1 28	1 31	1 22	1 25
768	1 28	1 31	1 25	1 2
769	1 28	1 31	1 9	1 12
770	1 28	1 31	1 12	1 15
771	1 28	1 31	1 15	1 18
772	1 28	1 31	1 18	1 21
773	1 28	1 31	1 21	1 24
774	1 28	1 31	1 24	1 27
775	1 28	1 31	1 27	1 30
776	1 28	1 31	1 11	1 14
